"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Cell_001","Cell_002","Cell_003","Cell_004","Cell_005","Cell_006","Cell_007","Cell_008","Cell_009","Cell_010","Cell_011","Cell_012","Cell_013","Cell_014","Cell_015","Cell_016","Cell_017","Cell_018","Cell_019","Cell_020","Cell_021","Cell_022","Cell_023","Cell_024","Cell_025","Cell_026","Cell_027","Cell_028","Cell_029","Cell_030","Cell_031","Cell_032","Cell_033","Cell_034","Cell_035","Cell_036","Cell_037","Cell_038","Cell_039","Cell_040"
"1311","Gene_0195",0.110319540121127,0.52494627674714,2.61687525435808,0.200600420624907,0.841011029146077,NA,0,0,0,505.715038572038,613.11379746193,0,0,0,0,0,2.26913879395238,0,0,0,1.50972996114245,586.425373925419,0,0,897.449479441649,0,0.296749327106918,0,0,0,0,0,0,0,0,0,0.337163522643318,0,0,0,0,0,0,0,0,0
"1312","Gene_0197",0.0145869567428134,0.0430994236273702,3.1552406795857,0.0136596310722735,0.989101530178335,NA,0,0,0,0,0,0,0,0,0.583478269712535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1313","Gene_0200",0.146885902003584,0.340739623455833,2.65187782852279,0.128489940143902,0.897761258837724,NA,0,0,0,0,0.6722739007258,0,0,0,0,0,0,0,1.32094800459977,0,0,2.99196619349703,0,0,0,0,0.890247981320753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1314","Gene_0202",0.0084034237590725,0.371710571692378,3.15429251914155,0.117842771219436,0.906192239102415,NA,0,0,0,0,0.3361369503629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1315","Gene_0203",0.438582463456263,-1.32975688953267,2.85208324957053,-0.466240559329011,0.641043320399763,NA,0,0,0,0,0,0,0,1.56925590227616,0,722.720368746181,0,0,0.660474002299883,0,0.754864980571226,0,0,14.5587036531032,0,0,0,0,0,0,1479.30990617788,0,0,622.986733100317,0,0,0,0,0,0,0,0,0,0,0,0
"1316","Gene_0204",0.060316526184253,-0.187027844600917,3.15501035827464,-0.0592796293395361,0.952729386009365,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.660474002299883,0,0.754864980571226,0.997322064499012,0,0,0,0,0,0,0,0,0,0,506.92700471256,0,0,0,0,0,0,0,0,0,0,0,0,0
"1317","Gene_0206",0.600289430007904,0.614215758502826,0.873969968618815,0.702788174144594,0.482187768111728,NA,0,0,2.53795168347014,2.53491247404531,3.6975064539919,0,1.20620924081877,0.784627951138078,0,0,0,0,0,0,1.50972996114245,0,0,0.766247560689645,0,0,0.593498654213835,0.950032985002133,2.26768786143026,0,0.975154849161423,0,0,0.555741956378516,0,1.0007697453757,1.34865409057327,0,0,0,1.12238760139234,0,0.8977582838688,0,0,1.2627058476236
"1318","Gene_0208",0.052115822194402,0.767744310604721,3.15118474084254,0.243636718804194,0.807512187553379,NA,0,0,0,0,0,0,0,0,0.583478269712535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50115461806354,0,0,0,0,0,0,0,0,0,0
"1319","Gene_0210",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1320","Gene_0212",0.0481053642153036,-0.187027844448965,3.15501035827478,-0.059279629291371,0.952729386047728,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.660474002299883,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707998609933744,0.555741956378516,0,0,0,0,0,0,0,0,0,0,0,0
"1321","Gene_0216",0.226285550834115,0.650396858759893,1.34184995651208,0.484701628228609,0.627888011342773,NA,0.69079086745261,2.02070570847212,0,0,0,0,0,0,0,0,1.13456939697619,0,0,1.00221340171199,0,0,0,0.766247560689645,0,2.16237601349341,0,0.237508246250533,0,0,0,0,0,0,0,0,0,0.475817037621922,0,0,0.561193800696172,0,0,0,0,0
"1322","Gene_0217",0.451053600309188,-1.13256499595772,1.77510461404054,-0.638027182735865,0.523455985479605,NA,1.38158173490522,0,0,1.26745623702265,10.7563824116128,0,0,0,0,5.77022250495953,0,0,0,0,6.79378482514103,0.997322064499012,0,0,0,0,0.593498654213835,0.237508246250533,0,0,0,0,0,0,0,1.0007697453757,0,0,0,0,16.8358140208852,0,0,0,0,0
"1323","Gene_0218",0.04488791419344,-0.0719513687797686,3.15512127328128,-0.0228046285856202,0.98180611590855,NA,0,0,0,0,0,0,0,0,0,357.753795307491,0,0,0,17.0376278291039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7955165677376,0,0,0
"1324","Gene_0220",0.0460826489747265,-0.0719513687801825,3.15512127328128,-0.0228046285857513,0.981806115908445,NA,478.027280277206,0,0.845983894490047,0,0,0,0,0,0,0,0,0,0,0,0,0.997322064499012,0,0,0,0,0,0,0,0,0,0,0,0,0,1753.84897877091,0,1909.45377197677,0,0,0,0,0,0,205.764173852995,0
"1325","Gene_0227",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1326","Gene_0228",0.445852715169157,-0.856617834587038,1.11645408414948,-0.767266515254511,0.442923072763599,NA,0,4.04141141694425,0,0,0,1.47201046603096,0,0,0.583478269712535,0.721277813119941,1.13456939697619,0,0,0,0,0,0,0,4.44281920515668,0,0,1.18754123125267,0,0,1099.97466985409,0,0.707998609933744,948.651519538127,0,0,0.337163522643318,280.732052196934,1.23603944643428,0,0,567.734200494009,0,0,0.707093380938128,1.2627058476236
"1327","Gene_0229",0.443536795375363,1.14119033145857,1.15376679742633,0.989099646483314,0.322614390574828,NA,1.38158173490522,0,0,0,0.3361369503629,0,0,0,1.75043480913761,0,0,2.00332363601875,0,3.00664020513598,0,0,0,0,0,4.32475202698682,0,0,0,0,0,0,0,0,1.14997983245033,0.500384872687848,1.01149056792995,0.951634075243845,0.618019723217139,0,0,0,0,0,0.707093380938128,0
"1328","Gene_0230",0.00593770615626333,0.0736358222660241,3.15525828291793,0.0233374943232625,0.981381063705678,NA,193.421442886731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237508246250533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1329","Gene_0231",0.0243788712290356,0.0430994236273702,3.1552406795857,0.0136596310722735,0.989101530178335,NA,0,0,0,0,0,0,0,0,0,0,0,807.339425315555,301.176145048747,0,0,0,0,0,0,0,0,0,0,0,0.975154849161423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1330","Gene_0232",0.479898822103269,-0.202686230262808,2.20260147448137,-0.09202129055622,0.926681123942166,NA,2.07237260235783,0,0,0,0,0,4.8248369632751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22296782551407,0,0,0,4.75817037621922,0,1.95044231258749,3.36716280417703,0,0,0,0,0
"1331","Gene_0233",0.236631011104956,0.72272376722795,1.95563560082605,0.369559526796646,0.711710712236813,NA,0,2.02070570847212,0,0,0,0,0,0,0,0.721277813119941,0,0,0.660474002299883,0,0.754864980571226,0,0,0,88.8563841031336,0,0,0,0,0,0,0,0.707998609933744,36.6789691209821,4.59991932980132,0,0,0,0,0,0,0,0,0,0,0
"1332","Gene_0235",0.314714387712327,-1.57719287082784,3.14986055707843,-0.50071831506431,0.616569380657636,NA,0,0,0,0,0,0,0,0,0,5.04894469183959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.53963081665351,0,0,0,0
"1333","Gene_0238",0.172521272953098,-0.157796263580277,2.17893463263653,-0.0724189983567071,0.942268465987788,NA,0.69079086745261,0,0,0,0,0,2.41241848163755,29.0312341921089,0,0,0,2.00332363601875,0.660474002299883,0,251.370038530218,0,0,0,0,0,0,0,1.13384393071513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1334","Gene_0240",0.803395865503383,-1.56688015732821,0.976538552018664,-1.60452462843296,0.108598460209561,NA,6.9079086745261,0,0.845983894490047,1.26745623702265,0,1.47201046603096,0,0,0,0.721277813119941,0,0,1.98142200689965,0,1.50972996114245,1.99464412899802,0,0,0,0,1.78049596264151,0,0,1.02937332294509,1.95030969832285,0,0.707998609933744,0.555741956378516,0,9.50731258106911,0,0,0,0,1.12238760139234,4.52377848999211,1.7955165677376,0,0.707093380938128,1.2627058476236
"1335","Gene_0241",0.0236376714046069,-0.0346227195472134,3.15515905375829,-0.0109733674142267,0.991244695271891,NA,0,0,0,0,0,0,0,45.5084211660085,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237508246250533,0,0,0,0,0.707998609933744,0,0,0,0,0,0,0,547.725149479464,0,0,0,0,0
"1336","Gene_0243",0.627463926559084,-2.38859648089849,1.76594841374858,-1.35258564876662,0.176188039753595,NA,268.717647439065,4.04141141694425,0,589.367150215534,0,4.41603139809289,0,0,1.16695653942507,0,0,0,0,0,0,0,0,0.766247560689645,0,0,0,1.90006597000427,0,9.26435990650585,2.92546454748427,0,0,0,0,0,0,0,0.618019723217139,0,0,0,0,0,0,0
"1337","Gene_0246",0.0733891059832253,-0.302128337812616,3.15490737770053,-0.0957645666392981,0.923707559703403,NA,1.38158173490522,0,0.845983894490047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286.561838732606,0,0,0,0,0,0,0,0.707998609933744,0,0,0,0,107.534650502554,0,0,0,0,0,0,0,0
"1338","Gene_0249",0.0766920454608623,-0.071951368998567,3.15512127328106,-0.0228046286549688,0.981806115853232,NA,0,2.02070570847212,0,0,619.500399518825,0,0,0,0,0,0,0,0,0,0,0,1.04697610996237,0,0,0,0,0,0,26.7637063965724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1339","Gene_0251",0,0,0,0,1,NA,0,0,0,0,0,0,0,308.358784797265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.451626072177,167.834070826312,0,0,0,0,0,0,0,474.996741449171,0,0,0,0
"1340","Gene_0253",0.29580320062236,0.67960527503193,2.62357828974575,0.259037543376604,0.795606273405506,NA,0,0,0,0,0,7.36005233015481,0,0.784627951138078,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237508246250533,0,0,0,0,0,0,3.44993949735099,0,0,0,0,0,0,0,0,0,0,0
"1341","Gene_0258",0.0291739134856268,-0.0719513687797685,3.15512127328128,-0.0228046285856201,0.98180611590855,NA,0,0,0,0,0,0,0,0,1.16695653942507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1342","Gene_0260",0.128311152086511,-0.272574375067918,2.22699827674335,-0.12239541355484,0.902585870656015,NA,0,0,0,0,0,0,0,0,0.583478269712535,0.721277813119941,1123.22370300643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66722586913555,0,0,0,0,0,0,0,0,0.8977582838688,0,0,1.2627058476236
"1343","Gene_0267",0.0604153023304906,-0.144175833472988,3.15505070157779,-0.0456968356802913,0.963551885937832,NA,0,0,0,0,0,1.47201046603096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237508246250533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707093380938128,0
"1344","Gene_0269",0.0688540731093836,-0.302128337724371,3.15490737770061,-0.0957645666113253,0.92370755972562,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.660474002299883,0,0,0,0,1.53249512137929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561193800696172,0,0,0,0,0
"1345","Gene_0272",0.116781156995921,0.14496075325581,1.91522908337147,0.0756884669903969,0.939666951681169,NA,0.69079086745261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237508246250533,0,2.05874664589019,0,0,0.707998609933744,0,0,0.500384872687848,0,0.475817037621922,0,0,0,0,0,0,0,0
"1346","Gene_0273",0.0855566870544047,0.0733757255346548,3.15382483020573,0.0232656312525348,0.981438386576085,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.766247560689645,0,0,0,0,0,0,0,1.24183315961029,0,0,0,0,0,0,0,0,0,0,0,0,1.41418676187626,0
"1347","Gene_0274",0.0391815426902497,-0.0719513687797685,3.15512127328128,-0.0228046285856201,0.98180611590855,NA,0,0,0.845983894490047,0,0,0,0,0,0,0.721277813119941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1348","Gene_0275",0.39600715032894,-0.506401335380192,2.81488204162408,-0.179901440945645,0.85722994394798,NA,0,0,0,0,0,0,0,0,65.9330444775165,0,86.2272741701906,0,0,0,0,0,0,0,0,0,1.18699730842767,0,0,0,0,0,0,0,2.29995966490066,0,0,0,6.18019723217139,0,6.17313180765789,0,0,0,0,0
"1349","Gene_0277",0.0658556246938006,-0.187027844665672,3.15501035827458,-0.0592796293600615,0.952729385993017,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02937332294509,0,0,0,0,0,0,0,0,0,0,0,0,0.8977582838688,0,0.707093380938128,0
"1350","Gene_0278",0.0912449698381961,0.00938838038120303,2.62662786261951,0.00357430929398582,0.99714811987125,NA,0,0,0,0,0,0,0,0,0.583478269712535,0,0,2.00332363601875,0,0,0,0,0,0.766247560689645,0,0,0.296749327106918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1351","Gene_0279",0.744411474938342,1.06086213104095,0.710981447247407,1.49210944272613,0.135670456837281,NA,0,2.02070570847212,0,0,0.6722739007258,1.47201046603096,2.41241848163755,1.56925590227616,0.583478269712535,0.721277813119941,0,2.00332363601875,0.660474002299883,1.00221340171199,0,0,0,0,0,2.16237601349341,0.296749327106918,0.237508246250533,3.40153179214539,0,0.975154849161423,1.24183315961029,0,1.66722586913555,2.29995966490066,0,0,0.475817037621922,0.618019723217139,0,1.12238760139234,0,0.8977582838688,0,0,1.2627058476236
"1352","Gene_0282",0.042059655875172,0.303503557995992,3.15405523420417,0.0962264562473877,0.923340719262186,NA,0,0,0,0,0,0,0,0.784627951138078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8977582838688,0,0,0
"1353","Gene_0283",0.0303165773852989,-0.0346227195472129,3.15515905375829,-0.0109733674142265,0.991244695271891,NA,0,0,0,0,0,0,0,0,4146.78006284699,0,0,0,0,0,0,0,0,0,0,0,0,0.237508246250533,0,0,0.975154849161423,0,0,0,0,0,0,658.530780068741,0,0,0,0,0,0,0,0
"1354","Gene_0284",0.288258516942697,-1.14593015271302,2.37050400026046,-0.483412030769452,0.628803207561241,NA,0,0,0,0,0,0,0,0,0,0.721277813119941,0,0,0,0,0,8.9758985804911,0,0,0,0,0.296749327106918,0,0,0,0,0,0,0,0,0,0,0,0,0.975221156293746,0.561193800696172,0,0,0,0,0
"1355","Gene_0286",0.239141268650402,0.575317405334743,1.69308363333995,0.339804481010671,0.734003773151775,NA,0,0,1.69196778898009,0,0,0,1.20620924081877,0,0,0,2.26913879395238,0,0,1.00221340171199,0,0,0,0,2.22140960257834,0,0,0,0,0,0,0,0,0,0,0.500384872687848,0.674327045286636,0,0,0,0,0,0,0,0,0
"1356","Gene_0289",0.104239020533793,0.110539090907539,2.22808914646981,0.0496116105061043,0.960431894180967,NA,0.69079086745261,0,0,0,0.6722739007258,1.47201046603096,0,0,0,0,0,0,0,0,0,0.997322064499012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337163522643318,0,0,0,0,0,0,0,0,0
"1357","Gene_0300",0.22130537020163,-0.891820470057031,1.41108992791844,-0.632008245833482,0.527381489073878,NA,0.69079086745261,0,0,0,0,0,1.20620924081877,0,0,0,0,0,0.660474002299883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.674327045286636,0.475817037621922,1.85405916965142,0,1.12238760139234,0.753963081665351,0,0,1.41418676187626,0
"1358","Gene_0303",0.145036126030566,-0.272595245629414,2.20601383509066,-0.123569145983262,0.901656423149866,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.660474002299883,0,1.50972996114245,0,0,0,0,0,0,0,0,0,0,1.24183315961029,765.346497338377,784.707642406465,0,0,0,0,0,0.975221156293746,589.814684531677,0,0,0,1.41418676187626,0
"1359","Gene_0307",0.0728879005867224,0.188452200006171,3.15393578615153,0.0597514384514854,0.952353602926864,NA,0,0,0,0,0,0,1.20620924081877,0,0,646.986198368587,0,0,0,1.00221340171199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905.205600522925,0,0,0,0.707093380938128,0
"1360","Gene_0308",0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1173.84806991534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1361","Gene_0310",0.0628279989619921,0.77061927828279,3.15116264780928,0.244550778367004,0.806804280027436,NA,0,0,0,0,0,0,0,0,0,377.228296261729,0,0,0,0,0,0,0,368.565076691719,0,0,1.48374663553459,0,0,1.02937332294509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1362","Gene_0321",0.803938387999317,2.11941346026867,1.56312735989099,1.3558802146592,0.175137283633065,NA,0,0,0.845983894490047,0,0,0,0,20.40032672959,0.583478269712535,0,0,0,0,0,1.50972996114245,0,0,0,2103.67489364169,0,0,0.237508246250533,2.26768786143026,0,0,0,2191.96369635487,0.555741956378516,0,1373.55647552814,0,0,0,0,0.561193800696172,0,4.488791419344,0,0.707093380938128,0
"1363","Gene_0324",0.307808508636495,0.717463154992084,2.56974905436805,0.279195804653587,0.780094563082245,NA,0,0,0,338.410815285048,0,0,0,0,0,0,0,0,0,0,0,185.501903996816,0,0,2.22140960257834,0,0,0,0,0,0,0,0,300.100656444399,0,0.500384872687848,0,0,0,0,0,0.753963081665351,0,8.83658278852826,0,0
"1364","Gene_0325",0.363467848175134,-0.266588338101986,0.974357261765136,-0.273604301587527,0.784388727914309,NA,1.38158173490522,0,0,0,0.6722739007258,1.47201046603096,0,0,0.583478269712535,0.721277813119941,0,0,0,1.00221340171199,0.754864980571226,0,0,0,2.22140960257834,0,0,0,0,0,0,0,0,0.555741956378516,1.14997983245033,0,1.01149056792995,0.475817037621922,0,0,1.12238760139234,0,0,0,1.41418676187626,0
"1365","Gene_0327",0.124341792535723,-0.218495991552988,1.90993434438153,-0.114399739549027,0.908920920450734,NA,1.38158173490522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04697610996237,0,0,0,0,0.237508246250533,1.13384393071513,0,0,0,0,0.555741956378516,0,0,0,0,0.618019723217139,0,0,0,0,0,0,0
"1366","Gene_0328",0.113478876374102,0.456712986110291,3.12366079548176,0.146210813533565,0.88375496933376,NA,0,0,0,0,0,1.47201046603096,0,0,0.583478269712535,0,0,0,0,0,0,0,0,0,15.5498672180484,0,0,0,0,0,0,2.48366631922057,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1367","Gene_0334",0.0283460982678782,0.414540270880228,3.15411098262857,0.131428562014251,0.895436295407407,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13384393071513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1368","Gene_0335",0.169289826882855,-0.643124997236193,1.66892869427636,-0.385351992234186,0.699976645872268,NA,0,0,0,0,0,1.47201046603096,1.20620924081877,0,0,0.721277813119941,0,0,0.660474002299883,0,0,0,0,0,0,0,0,0,0,1.02937332294509,0.975154849161423,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707093380938128,0
"1369","Gene_0347",0.549590076477716,-1.63234870963666,2.0304092258402,-0.803950597181304,0.421425507058923,NA,0.69079086745261,0,0,0,0,0,107.352622432871,0,0,0,1.13456939697619,0,0,0,0,0,0,0,0,0,700.031662645219,0,0,1.02937332294509,0,0,0,0,0,0,16.1838490868793,0,0,0.975221156293746,0,0,0,0,0.707093380938128,1.2627058476236
"1370","Gene_0350",0.0797610591313467,0.739604454497384,2.6507372650645,0.279018393955912,0.780230708781499,NA,0,0,0,0,0,0,0,0.784627951138078,0,0,0,0,0,0,0,0,0,337.915174264133,0,830.35238918147,0.296749327106918,0,1.13384393071513,0,0,0,0,0,533.590642256954,0,0,0,0,0.975221156293746,0,0,0,0,0,0
"1371","Gene_0356",0.174746381742698,-0.647558564316279,3.15464091724946,-0.205271719128301,0.837359838435353,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2818566597742,0,0,0,0,0,0,0,0,0,0.707998609933744,0,0,0,0,0,0,0,0,0,0,0,0,0
"1372","Gene_0357",0.118613786667608,-0.646878310754061,2.63925827192082,-0.245098525459303,0.806380144624616,NA,0,0,0,0,0,0,0,57.2778404330797,0,0,0,0,0.660474002299883,0,2.26459494171368,0,0,0,0,0,0,0,89.5736705264951,0,0,0,0.707998609933744,1.11148391275703,0,0,0,0,0,0,0,0,0,0,0,0
"1373","Gene_0359",0.0617928155564387,-0.302128337264653,3.15490737770101,-0.0957645664655978,0.923707559841362,NA,0,0,0,0,0,0,0,0,1.75043480913761,0.721277813119941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572.92477169738,0,0,0,0,0,0,0,0,0,0,0,658.954580359699,0,0,0
"1374","Gene_0360",0.136782390861739,1.31500749045777,2.19084334490211,0.6002288997603,0.548353695913145,NA,0,0,0,0,0,0,0,0,0,0,1.13456939697619,0,0,0,0,0,0,0,0,0,0.593498654213835,0,2.26768786143026,0,0.975154849161423,0,0,0,0,0.500384872687848,0,0,0,0,0,0,0,0,0,0
"1375","Gene_0363",0.0997367905676931,1.454360924223,3.14722327927234,0.46210922936464,0.644002991962229,NA,0,0,0,0,0,0,0,0,0,0,1.13456939697619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85490222573153,0,0,0,0,0,0,0,0
"1376","Gene_0367",0.820723496037337,-0.626171103378492,1.71349721437675,-0.365434561623287,0.714787046064497,NA,0,4.04141141694425,0,0,0,0,0,0.784627951138078,3123.94265604091,0.721277813119941,0,0,0,0,2.26459494171368,0,0,0,4.44281920515668,0,0,0,0,1.02937332294509,4.87577424580711,0,0,893.633065856654,0,1088.33709809607,0,580.496785898745,0,0,0,0,0,13.2548741827924,1.41418676187626,0
"1377","Gene_0368",0.165501248417763,0.362546292541336,1.67426986258728,0.216539938180029,0.828566897370485,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.660474002299883,0,0,0,0,0,0,0,0,0,0,0,0,1.24183315961029,0,0.555741956378516,1.14997983245033,0.500384872687848,0,0,0,1.95044231258749,0.561193800696172,0,0,0,0,0
"1378","Gene_0369",0.0808533478176565,-0.0835626974333607,2.25154039851804,-0.0371135678881719,0.970394453871724,NA,0,0,0,0,0.3361369503629,0,0,0,0.583478269712535,0.721277813119941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.618019723217139,0.975221156293746,0,0,0,0,0,0
"1379","Gene_0371",0.0486756739633007,-0.105164976238131,3.15508841166744,-0.0333318634904917,0.9734099444794,NA,0,0,0,0,0,1.47201046603096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475016492501067,0,0,0,0,0,0,0,0,0,0,0,0,0,795.431051156945,0,0,0,0
"1380","Gene_0372",0.34293829379928,-0.256884745823258,0.97744465783465,-0.262812573340305,0.792695043991424,NA,0,2.02070570847212,1.69196778898009,0,0.6722739007258,0,1.20620924081877,1.56925590227616,0,0.721277813119941,0,0,0.660474002299883,0,0,0,0,0,0,0,0.296749327106918,0.7125247387516,0,1.02937332294509,0,0,0.707998609933744,0.555741956378516,0,0,0,490.09154875058,0,0.975221156293746,0,0,0.8977582838688,0,0,0
"1381","Gene_0373",0.00593770615626333,0.0736358222660241,3.15525828291793,0.0233374943232625,0.981381063705678,NA,0,0,0,0,0,0,0,0,0,0,86.2272741701906,0,0,0,0,0,0,0,0,0,0,0.237508246250533,0,0,0,0,0,72.8021962855856,0,73.0561914124258,0,0,0,0,0,0,0,0,96.8717931885236,0
"1382","Gene_0375",0.370197549222204,2.20513765474104,2.28971823344502,0.963060704383384,0.335517060329456,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00221340171199,0,0,0,0,0,8.64950405397364,0,0.237508246250533,0,0,0,0,0,0,0,0.500384872687848,0,0,0,0,0,0,0,4.41829139426413,0,0
"1383","Gene_0377",0.176767799934004,1.43217344992404,2.6136739352795,0.547954138652299,0.583723393522516,NA,0,0,0,0,0,0,0,0,0.583478269712535,0,4.53827758790477,0,0,0,0,0.997322064499012,570.60197992949,0,0,0,0,0,0,607.330260537606,0,0,0,0,0,0,0,0.951634075243845,0,0,0,0,0,0,0,0
"1384","Gene_0380",0.128475565961369,-0.531776703083371,2.60477912543904,-0.204154240138783,0.838232969276982,NA,0,0,0,0,0,0,2.41241848163755,0,0,0,0,94.1562108928811,0,0,0.754864980571226,0,0,0,0,0,0,0,0,0,0,0,1.41599721986749,0.555741956378516,0,0,0,0,0,0,0,0,0,0,0,0
"1385","Gene_0381",0.131656297716929,0.20364461059115,2.59348159864838,0.0785217102358782,0.937413061266808,NA,0,0,0,0,0,0,0,0,0.583478269712535,0,0,0,0,0,1.50972996114245,0,0,0,2.22140960257834,0,139.175434413144,0,0,0,0,0,0,740.804027852562,0,0,0,0.951634075243845,0,0,0,0,0,0,0,0
"1386","Gene_0386",0.264349670470375,-0.500552632837719,1.20010219898999,-0.417091672075082,0.676611356090045,NA,0,0,0,0,0,1.47201046603096,0,0,0,2.16383343935982,0,0,0.660474002299883,0,1.50972996114245,1.99464412899802,0,0,0,0,0.296749327106918,0.237508246250533,0,0,0,0,0,0.555741956378516,0,0.500384872687848,0,0.475817037621922,0,0,0,0,0,0,0.707093380938128,0
"1387","Gene_0388",0.785761222427503,-2.08826167008085,2.96788145956148,-0.703620309144492,0.481669260235903,NA,0,0,0,718.647686391844,0,0,0,0,0,503.451913557719,0,0,0,0,0,0,24.0804505291344,0,0,0,0,0,0,4.11749329178038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707093380938128,2.52541169524721
"1388","Gene_0392",0.198672774321773,0.0552287583912227,1.6853528547303,0.0327698488991261,0.973858122386434,NA,1.38158173490522,0,0.845983894490047,732.589704999093,0,0,0,0,0,0,0,2.00332363601875,0,0,0,0.997322064499012,0,0,0,0,0.593498654213835,0,0,0,0,0,0,0,1.14997983245033,0,0,0,0,0.975221156293746,0,0,0,0,0,0
"1389","Gene_0394",0.696864604479458,-0.628221958023323,1.26973666658056,-0.494765548288958,0.62076562590674,NA,0.69079086745261,0,5.07590336694028,0,0,0,0,1.56925590227616,4.08434788798775,3.6063890655997,0,2.00332363601875,0.660474002299883,0,0,0,0,2.29874268206893,2.22140960257834,0,3.56099192528301,0.237508246250533,0,0,0,0,0,1.11148391275703,0,0,0,0,0,0,0,0.753963081665351,0,0,0,0
"1390","Gene_0395",0.0877674916910277,0.434440081422059,3.15283131034073,0.13779363329626,0.89040351625432,NA,0,0,0,0,0,0,0,0,0,0,0,2.00332363601875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555741956378516,0,0,0,0.951634075243845,0,0,0,0,0,0,0,0
